DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-03-06T15:45:00Z,CBP,12.66,47.7,104.295,7.04
2019-03-06T16:00:00Z,CBP,12.85,47.8,104.28,7.11
2019-03-06T16:15:00Z,CBP,12.88,48,104.265,7.19
2019-03-06T16:30:00Z,CBP,12.9,48.1,104.269,7.24
2019-03-06T16:45:00Z,CBP,12.91,48.3,104.263,7.36
2019-03-06T17:00:00Z,CBP,12.92,48.5,104.228,7.46
2019-03-06T17:15:00Z,CBP,12.9,48.6,104.222,7.53
2019-03-06T17:30:00Z,CBP,12.91,48.8,104.207,7.69
2019-03-06T17:45:00Z,CBP,12.88,49,104.161,7.77
2019-03-06T18:00:00Z,CBP,12.89,49.2,104.135,7.88
2019-03-06T18:15:00Z,CBP,12.85,49.2,104.096,7.97
2019-03-06T18:30:00Z,CBP,12.84,49.5,104.07,8.06
2019-03-06T18:45:00Z,CBP,12.81,49.6,104.074,8.14
2019-03-06T19:00:00Z,CBP,12.8,49.7,104.049,8.21
2019-03-06T19:15:00Z,CBP,12.77,49.9,104.043,8.29
2019-03-06T19:30:00Z,CBP,12.75,50,104.037,8.38
2019-03-06T19:45:00Z,CBP,12.72,50.2,104.001,8.43
2019-03-06T20:00:00Z,CBP,12.7,50.2,103.981,8.48
2019-03-06T20:15:00Z,CBP,12.66,50.4,103.971,8.51
2019-03-06T20:30:00Z,CBP,12.63,50.4,103.971,8.52
2019-03-06T20:45:00Z,CBP,12.6,50.6,103.962,8.52
2019-03-06T21:00:00Z,CBP,12.55,50.6,103.946,8.52
2019-03-06T21:15:00Z,CBP,12.52,50.6,103.912,8.49
2019-03-06T21:30:00Z,CBP,12.47,50.6,103.912,8.49
2019-03-06T21:45:00Z,CBP,12.45,50.7,103.892,8.49
2019-03-06T22:00:00Z,CBP,12.42,50.8,103.882,8.47
2019-03-06T22:15:00Z,CBP,12.38,50.8,103.872,8.46
2019-03-06T22:30:00Z,CBP,12.34,50.8,103.882,8.44
2019-03-06T22:45:00Z,CBP,12.31,50.8,103.887,8.42
2019-03-06T23:00:00Z,CBP,12.27,51,103.877,8.39
2019-03-06T23:15:00Z,CBP,12.22,51.1,103.857,8.37
2019-03-06T23:30:00Z,CBP,12.2,51.2,103.877,8.35
2019-03-06T23:45:00Z,CBP,12.17,51.3,103.877,8.33
2019-03-07T00:00:00Z,CBP,12.14,51.6,103.883,8.3
2019-03-07T00:15:00Z,CBP,12.13,51.9,103.903,8.28
2019-03-07T00:30:00Z,CBP,12.13,52.1,103.893,8.24
2019-03-07T00:45:00Z,CBP,12.1,52.3,103.899,8.2
2019-03-07T01:00:00Z,CBP,12.09,52.3,103.899,8.16
2019-03-07T01:15:00Z,CBP,12.08,52.4,103.919,8.12
2019-03-07T01:30:00Z,CBP,12.06,52.3,103.924,8.1
2019-03-07T01:45:00Z,CBP,12.08,52.3,103.954,8.06
2019-03-07T02:00:00Z,CBP,12.07,52.3,103.954,8.03
2019-03-07T02:15:00Z,CBP,12.07,52.1,103.94,7.98
2019-03-07T02:30:00Z,CBP,12.07,52,103.95,7.93
2019-03-07T02:45:00Z,CBP,12.09,52,103.996,7.89
2019-03-07T03:00:00Z,CBP,12.09,51.9,103.986,7.84
2019-03-07T03:15:00Z,CBP,12.09,52,104.011,7.8
2019-03-07T03:30:00Z,CBP,12.11,52,104.001,7.75
2019-03-07T03:45:00Z,CBP,12.1,52,103.997,7.71
2019-03-07T04:00:00Z,CBP,12.11,52,104.017,7.66
2019-03-07T04:15:00Z,CBP,12.11,52.1,103.987,7.61
2019-03-07T04:30:00Z,CBP,12.13,52.2,104.033,7.56
2019-03-07T04:45:00Z,CBP,12.13,52.2,104.003,7.53
2019-03-07T05:00:00Z,CBP,12.14,52.3,103.998,7.48
2019-03-07T05:15:00Z,CBP,12.15,52.3,104.008,7.43
2019-03-07T05:30:00Z,CBP,12.15,52.3,104.014,7.38
2019-03-07T05:45:00Z,CBP,12.17,52.4,104.004,7.36
2019-03-07T06:00:00Z,CBP,12.18,52.5,104.01,7.29
2019-03-07T06:15:00Z,CBP,12.18,52.5,104.01,7.27
2019-03-07T06:30:00Z,CBP,12.19,52.5,104.02,7.2
2019-03-07T06:45:00Z,CBP,12.19,52.5,104.005,7.15
2019-03-07T07:00:00Z,CBP,12.21,52.5,103.995,7.11
2019-03-07T07:15:00Z,CBP,12.21,52.5,103.971,7.06
2019-03-07T07:30:00Z,CBP,12.26,52.5,103.981,7
2019-03-07T07:45:00Z,CBP,12.25,52.6,103.967,6.96
2019-03-07T08:00:00Z,CBP,12.27,52.6,103.977,6.92
2019-03-07T08:15:00Z,CBP,12.27,52.6,103.943,6.87
2019-03-07T08:30:00Z,CBP,12.28,52.6,103.943,6.82
2019-03-07T08:45:00Z,CBP,12.3,52.6,103.968,6.78
2019-03-07T09:00:00Z,CBP,12.31,52.7,103.988,6.74
2019-03-07T09:15:00Z,CBP,12.32,52.6,104.018,6.7
2019-03-07T09:30:00Z,CBP,12.32,52.7,104.063,6.65
2019-03-07T09:45:00Z,CBP,12.35,52.7,104.044,6.6
2019-03-07T10:00:00Z,CBP,12.37,52.7,104.029,6.56
2019-03-07T10:15:00Z,CBP,12.37,52.8,104.039,6.54
2019-03-07T10:30:00Z,CBP,12.38,52.8,104.069,6.49
2019-03-07T10:45:00Z,CBP,12.41,52.9,104.085,6.45
2019-03-07T11:00:00Z,CBP,12.43,52.9,104.105,6.41
2019-03-07T11:15:00Z,CBP,12.43,52.9,104.09,6.36
2019-03-07T11:30:00Z,CBP,12.44,52.9,104.1,6.35
2019-03-07T11:45:00Z,CBP,12.46,52.9,104.1,6.31
2019-03-07T12:00:00Z,CBP,12.48,52.9,104.096,6.27
2019-03-07T12:15:00Z,CBP,12.51,52.9,104.126,6.23
2019-03-07T12:30:00Z,CBP,12.54,52.9,104.156,6.2
2019-03-07T12:45:00Z,CBP,12.57,53,104.156,6.18
2019-03-07T13:00:00Z,CBP,12.63,53,104.161,6.15
2019-03-07T13:15:00Z,CBP,12.68,53,104.181,6.15
2019-03-07T13:30:00Z,CBP,12.74,53,104.231,6.15
2019-03-07T13:45:00Z,CBP,12.8,53.1,104.241,6.15
2019-03-07T14:00:00Z,CBP,12.87,53.2,104.235,6.18
2019-03-07T14:15:00Z,CBP,12.92,53.3,104.255,6.24
2019-03-07T14:30:00Z,CBP,13,53.4,104.23,6.33
2019-03-07T14:45:00Z,CBP,13.03,53.6,104.23,6.38
2019-03-07T15:00:00Z,CBP,13.08,53.6,104.184,6.45
2019-03-07T15:15:00Z,CBP,13.11,53.6,104.184,6.47
2019-03-07T15:30:00Z,CBP,13.15,53.9,104.159,6.58
2019-03-07T15:45:00Z,CBP,13.17,53.9,104.183,6.65
2019-03-07T16:00:00Z,CBP,13.17,54.1,104.188,6.73
2019-03-07T16:15:00Z,CBP,13.19,54.2,104.138,6.78
2019-03-07T16:30:00Z,CBP,13.2,54.3,104.112,6.83
2019-03-07T16:45:00Z,CBP,13.2,54.4,104.102,6.9
2019-03-07T17:00:00Z,CBP,13.2,54.5,104.116,6.93
2019-03-07T17:15:00Z,CBP,13.23,54.6,104.106,7
2019-03-07T17:30:00Z,CBP,13.21,54.7,104.061,7.04
2019-03-07T17:45:00Z,CBP,13.21,54.7,104.041,7.09
2019-03-07T18:00:00Z,CBP,13.23,54.9,104.005,7.15
2019-03-07T18:15:00Z,CBP,13.23,55,103.966,7.2
2019-03-07T18:30:00Z,CBP,13.21,55.1,103.93,7.28
2019-03-07T18:45:00Z,CBP,13.2,55.2,103.924,7.29
2019-03-07T19:00:00Z,CBP,13.21,55.3,103.914,7.41
2019-03-07T19:15:00Z,CBP,13.2,55.5,103.909,7.52
2019-03-07T19:30:00Z,CBP,13.19,55.6,103.883,7.55
2019-03-07T19:45:00Z,CBP,13.17,55.6,103.873,7.57
2019-03-07T20:00:00Z,CBP,13.16,55.8,103.857,7.64
2019-03-07T20:15:00Z,CBP,13.13,55.8,103.857,7.66
2019-03-07T20:30:00Z,CBP,13.11,55.9,103.838,7.7
2019-03-07T20:45:00Z,CBP,13.05,55.9,103.842,7.71
2019-03-07T21:00:00Z,CBP,13,55.9,103.852,7.71
2019-03-07T21:15:00Z,CBP,12.97,55.9,103.852,7.74
2019-03-07T21:30:00Z,CBP,12.92,56,103.842,7.74
2019-03-07T21:45:00Z,CBP,12.92,56,103.862,7.78
2019-03-07T22:00:00Z,CBP,12.87,56.1,103.852,7.78
2019-03-07T22:15:00Z,CBP,12.83,56.1,103.852,7.77
2019-03-07T22:30:00Z,CBP,12.79,56.1,103.842,7.75
2019-03-07T22:45:00Z,CBP,12.75,56,103.872,7.73
2019-03-07T23:00:00Z,CBP,12.69,56.1,103.862,7.7
2019-03-07T23:15:00Z,CBP,12.65,56.1,103.847,7.69
2019-03-07T23:30:00Z,CBP,12.6,56.1,103.877,7.68
2019-03-07T23:45:00Z,CBP,12.54,56.1,103.877,7.66
2019-03-08T00:00:00Z,CBP,12.48,56.1,103.927,7.65
2019-03-08T00:15:00Z,CBP,12.45,56.1,103.917,7.66
2019-03-08T00:30:00Z,CBP,12.41,56.1,103.927,7.66
2019-03-08T00:45:00Z,CBP,12.39,56.2,103.917,7.68
2019-03-08T01:00:00Z,CBP,12.37,56.2,103.967,7.7
2019-03-08T01:15:00Z,CBP,12.34,56.3,103.952,7.73
2019-03-08T01:30:00Z,CBP,12.3,56.3,103.902,7.74
2019-03-08T01:45:00Z,CBP,12.29,56.3,103.922,7.74
2019-03-08T02:00:00Z,CBP,12.28,56.5,103.952,7.77
2019-03-08T02:15:00Z,CBP,12.26,56.4,103.971,7.78
2019-03-08T02:30:00Z,CBP,12.25,56.5,103.981,7.79
2019-03-08T02:45:00Z,CBP,12.21,56.5,103.971,7.79
2019-03-08T03:00:00Z,CBP,12.21,56.5,103.981,7.8
2019-03-08T03:15:00Z,CBP,12.2,56.5,104.011,7.8
2019-03-08T03:30:00Z,CBP,12.19,56.6,103.971,7.79
2019-03-08T03:45:00Z,CBP,12.18,56.6,103.971,7.8
2019-03-08T04:00:00Z,CBP,12.17,56.6,103.942,7.79
2019-03-08T04:15:00Z,CBP,12.17,56.6,103.962,7.78
2019-03-08T04:30:00Z,CBP,12.17,56.6,103.942,7.78
2019-03-08T04:45:00Z,CBP,12.16,56.6,103.932,7.78
2019-03-08T05:00:00Z,CBP,12.15,56.7,103.922,7.77
2019-03-08T05:15:00Z,CBP,12.14,56.7,103.912,7.77
2019-03-08T05:30:00Z,CBP,12.14,56.6,103.902,7.75
2019-03-08T05:45:00Z,CBP,12.13,56.6,103.912,7.74
2019-03-08T06:00:00Z,CBP,12.13,56.6,103.932,7.73
2019-03-08T06:15:00Z,CBP,12.14,56.8,103.892,7.73
2019-03-08T06:30:00Z,CBP,12.13,56.6,103.872,7.7
2019-03-08T06:45:00Z,CBP,12.14,56.8,103.852,7.7
2019-03-08T07:00:00Z,CBP,12.13,56.8,103.828,7.69
2019-03-08T07:15:00Z,CBP,12.11,56.8,103.818,7.68
2019-03-08T07:30:00Z,CBP,12.11,56.9,103.828,7.65
2019-03-08T07:45:00Z,CBP,12.13,56.9,103.808,7.64
2019-03-08T08:00:00Z,CBP,12.11,56.8,103.778,7.64
2019-03-08T08:15:00Z,CBP,12.13,56.9,103.788,7.61
2019-03-08T08:30:00Z,CBP,12.11,56.9,103.758,7.6
2019-03-08T08:45:00Z,CBP,12.11,56.8,103.738,7.59
2019-03-08T09:00:00Z,CBP,12.11,56.9,103.723,7.57
2019-03-08T09:15:00Z,CBP,12.11,56.9,103.733,7.57
2019-03-08T09:30:00Z,CBP,12.11,56.9,103.733,7.56
2019-03-08T09:45:00Z,CBP,12.11,56.9,103.763,7.55
2019-03-08T10:00:00Z,CBP,12.11,56.9,103.763,7.53
2019-03-08T10:15:00Z,CBP,12.11,57.1,103.773,7.53
2019-03-08T10:30:00Z,CBP,12.11,57.1,103.793,7.53
2019-03-08T10:45:00Z,CBP,12.11,57.1,103.803,7.52
2019-03-08T11:00:00Z,CBP,12.13,57.1,103.793,7.51
2019-03-08T11:15:00Z,CBP,12.11,57.1,103.813,7.52
2019-03-08T11:30:00Z,CBP,12.13,57.2,103.833,7.5
2019-03-08T11:45:00Z,CBP,12.13,57.2,103.823,7.5
2019-03-08T12:00:00Z,CBP,12.14,57.2,103.843,7.51
2019-03-08T12:15:00Z,CBP,12.14,57.2,103.873,7.51
2019-03-08T12:30:00Z,CBP,12.15,57.3,103.883,7.51
2019-03-08T12:45:00Z,CBP,12.17,57.4,103.923,7.51
2019-03-08T13:00:00Z,CBP,12.19,57.3,103.923,7.51
2019-03-08T13:15:00Z,CBP,12.2,57.3,103.903,7.51
2019-03-08T13:30:00Z,CBP,12.25,57.4,103.883,7.52
2019-03-08T13:45:00Z,CBP,12.33,57.4,103.883,7.55
2019-03-08T14:00:00Z,CBP,12.39,57.4,103.863,7.57
2019-03-08T14:15:00Z,CBP,12.43,57.4,103.883,7.59
2019-03-08T14:30:00Z,CBP,12.48,57.4,103.907,7.62
2019-03-08T14:45:00Z,CBP,12.56,57.5,103.838,7.66
2019-03-08T15:00:00Z,CBP,12.6,57.6,103.828,7.69
2019-03-08T15:15:00Z,CBP,12.63,57.6,103.822,7.71
2019-03-08T15:30:00Z,CBP,12.66,57.6,103.842,7.75
2019-03-08T15:45:00Z,CBP,12.68,57.7,103.802,7.78
2019-03-08T16:00:00Z,CBP,12.71,57.8,103.776,7.8
2019-03-08T16:15:00Z,CBP,12.71,57.8,103.746,7.84
2019-03-08T16:30:00Z,CBP,12.78,57.9,103.706,7.91
2019-03-08T16:45:00Z,CBP,12.78,57.9,103.681,7.93
2019-03-08T17:00:00Z,CBP,12.8,58,103.671,7.97
2019-03-08T17:15:00Z,CBP,12.81,58.2,103.641,8.01
2019-03-08T17:30:00Z,CBP,12.83,58.3,103.635,8.07
2019-03-08T17:45:00Z,CBP,12.82,58.4,103.585,8.1
2019-03-08T18:00:00Z,CBP,12.83,58.5,103.6,8.12
2019-03-08T18:15:00Z,CBP,12.8,58.5,103.649,8.15
2019-03-08T18:30:00Z,CBP,12.78,58.6,103.619,8.16
2019-03-08T18:45:00Z,CBP,12.7,58.6,103.54,8.16
2019-03-08T19:00:00Z,CBP,12.67,58.7,103.45,8.19
2019-03-08T19:15:00Z,CBP,12.71,58.8,103.404,8.23
2019-03-08T19:30:00Z,CBP,12.74,58.8,103.394,8.26
2019-03-08T19:45:00Z,CBP,12.68,58.9,103.354,8.25
2019-03-08T20:00:00Z,CBP,12.69,58.9,103.354,8.28
2019-03-08T20:15:00Z,CBP,12.71,59,103.339,8.34
2019-03-08T20:30:00Z,CBP,12.69,58.9,103.339,8.35
2019-03-08T20:45:00Z,CBP,12.64,59.2,103.309,8.35
2019-03-08T21:00:00Z,CBP,12.63,59.2,103.309,8.37
2019-03-08T21:15:00Z,CBP,12.59,59.2,103.319,8.39
2019-03-08T21:30:00Z,CBP,12.54,59.4,103.309,8.39
2019-03-08T21:45:00Z,CBP,12.51,59.3,103.293,8.4
2019-03-08T22:00:00Z,CBP,12.45,59.4,103.283,8.4
2019-03-08T22:15:00Z,CBP,12.39,59.6,103.263,8.4
2019-03-08T22:30:00Z,CBP,12.35,59.5,103.343,8.42
2019-03-08T22:45:00Z,CBP,12.32,59.5,103.363,8.42
2019-03-08T23:00:00Z,CBP,12.25,59.6,103.283,8.43
2019-03-08T23:15:00Z,CBP,12.21,59.7,103.373,8.42
2019-03-08T23:30:00Z,CBP,12.18,59.7,103.353,8.42
2019-03-08T23:45:00Z,CBP,12.16,59.7,103.353,8.42
2019-03-09T00:00:00Z,CBP,12.1,59.7,103.353,8.42
2019-03-09T00:15:00Z,CBP,12.08,59.9,103.343,8.42
2019-03-09T00:30:00Z,CBP,12.05,59.9,103.363,8.42
2019-03-09T00:45:00Z,CBP,12.04,59.9,103.363,8.42
2019-03-09T01:00:00Z,CBP,12.01,59.9,103.373,8.42
2019-03-09T01:15:00Z,CBP,11.98,60,103.363,8.44
2019-03-09T01:30:00Z,CBP,11.97,60,103.343,8.43
2019-03-09T01:45:00Z,CBP,11.97,60.1,103.393,8.44
2019-03-09T02:00:00Z,CBP,11.95,60.1,103.373,8.46
2019-03-09T02:15:00Z,CBP,11.95,60.2,103.363,8.47
2019-03-09T02:30:00Z,CBP,11.93,60.2,103.313,8.47
2019-03-09T02:45:00Z,CBP,11.91,60.2,103.323,8.48
2019-03-09T03:00:00Z,CBP,11.91,60.3,103.333,8.48
2019-03-09T03:15:00Z,CBP,11.91,60.4,103.357,8.51
2019-03-09T03:30:00Z,CBP,11.9,60.3,103.357,8.52
2019-03-09T03:45:00Z,CBP,11.86,60.4,103.327,8.52
2019-03-09T04:00:00Z,CBP,11.88,60.5,103.337,8.52
2019-03-09T04:15:00Z,CBP,11.86,60.5,103.357,8.53
2019-03-09T04:30:00Z,CBP,11.86,60.5,103.327,8.55
2019-03-09T04:45:00Z,CBP,11.84,60.6,103.367,8.56
2019-03-09T05:00:00Z,CBP,11.85,60.7,103.327,8.56
2019-03-09T05:15:00Z,CBP,11.84,60.6,103.307,8.56
2019-03-09T05:30:00Z,CBP,11.82,60.8,103.277,8.56
2019-03-09T05:45:00Z,CBP,11.81,60.7,103.267,8.57
2019-03-09T06:00:00Z,CBP,11.81,60.9,103.287,8.56
2019-03-09T06:15:00Z,CBP,11.81,60.9,103.307,8.56
2019-03-09T06:30:00Z,CBP,11.81,60.9,103.257,8.57
2019-03-09T06:45:00Z,CBP,11.8,60.9,103.297,8.56
2019-03-09T07:00:00Z,CBP,11.8,61,103.287,8.56
2019-03-09T07:15:00Z,CBP,11.8,61.1,103.287,8.56
2019-03-09T07:30:00Z,CBP,11.8,61,103.287,8.57
2019-03-09T07:45:00Z,CBP,11.79,61,103.267,8.57
2019-03-09T08:00:00Z,CBP,11.79,61,103.287,8.57
2019-03-09T08:15:00Z,CBP,11.8,61.1,103.247,8.57
2019-03-09T08:30:00Z,CBP,11.78,61,103.247,8.57
2019-03-09T08:45:00Z,CBP,11.78,61.1,103.237,8.57
2019-03-09T09:00:00Z,CBP,11.78,61,103.257,8.56
2019-03-09T09:15:00Z,CBP,11.78,61.1,103.267,8.57
2019-03-09T09:30:00Z,CBP,11.77,61.1,103.307,8.56
2019-03-09T09:45:00Z,CBP,11.76,61.1,103.297,8.56
2019-03-09T10:00:00Z,CBP,11.78,61.3,103.307,8.56
2019-03-09T10:15:00Z,CBP,11.77,61.2,103.317,8.57
2019-03-09T10:30:00Z,CBP,11.78,61.2,103.337,8.56
2019-03-09T10:45:00Z,CBP,11.78,61.2,103.357,8.55
2019-03-09T11:00:00Z,CBP,11.77,61.3,103.367,8.55
2019-03-09T11:15:00Z,CBP,11.77,61.2,103.367,8.55
2019-03-09T11:30:00Z,CBP,11.78,61.3,103.397,8.55
2019-03-09T11:45:00Z,CBP,11.77,61.3,103.407,8.55
2019-03-09T12:00:00Z,CBP,11.77,61.3,103.417,8.55
2019-03-09T12:15:00Z,CBP,11.79,61.3,103.447,8.55
2019-03-09T12:30:00Z,CBP,11.8,61.4,103.457,8.53
2019-03-09T12:45:00Z,CBP,11.83,61.3,103.477,8.55
2019-03-09T13:00:00Z,CBP,11.88,61.3,103.487,8.56
2019-03-09T13:15:00Z,CBP,11.91,61.4,103.487,8.55
2019-03-09T13:30:00Z,CBP,11.96,61.3,103.517,8.57
2019-03-09T13:45:00Z,CBP,11.98,61.2,103.537,8.58
2019-03-09T14:00:00Z,CBP,12.02,61.4,103.547,8.57
2019-03-09T14:15:00Z,CBP,12.03,61.3,103.537,8.6
2019-03-09T14:30:00Z,CBP,12.09,61.3,103.551,8.61
2019-03-09T14:45:00Z,CBP,12.14,61.3,103.561,8.63
2019-03-09T15:00:00Z,CBP,12.16,61.3,103.571,8.65
2019-03-09T15:15:00Z,CBP,12.2,61.3,103.571,8.67
2019-03-09T15:30:00Z,CBP,12.27,61.3,103.561,8.69
2019-03-09T15:45:00Z,CBP,12.29,61.3,103.585,8.71
2019-03-09T16:00:00Z,CBP,12.32,61.4,103.565,8.74
2019-03-09T16:15:00Z,CBP,12.33,61.4,103.565,8.75
2019-03-09T16:30:00Z,CBP,12.38,61.5,103.565,8.78
2019-03-09T16:45:00Z,CBP,12.4,61.6,103.569,8.8
2019-03-09T17:00:00Z,CBP,12.42,61.6,103.589,8.81
2019-03-09T17:15:00Z,CBP,12.43,61.7,103.539,8.85
2019-03-09T17:30:00Z,CBP,12.48,61.7,103.559,8.9
2019-03-09T17:45:00Z,CBP,12.52,61.7,103.554,8.93
2019-03-09T18:00:00Z,CBP,12.54,61.8,103.514,8.95
2019-03-09T18:15:00Z,CBP,12.54,61.9,103.514,8.97
2019-03-09T18:30:00Z,CBP,12.54,62,103.474,8.99
2019-03-09T18:45:00Z,CBP,12.55,61.9,103.468,9.03
2019-03-09T19:00:00Z,CBP,12.55,62,103.438,9.04
2019-03-09T19:15:00Z,CBP,12.54,62,103.398,9.07
2019-03-09T19:30:00Z,CBP,12.55,62,103.378,9.1
2019-03-09T19:45:00Z,CBP,12.55,62.2,103.382,9.11
2019-03-09T20:00:00Z,CBP,12.56,62.2,103.392,9.15
2019-03-09T20:15:00Z,CBP,12.55,62.2,103.382,9.15
2019-03-09T20:30:00Z,CBP,12.51,62.2,103.372,9.16
2019-03-09T20:45:00Z,CBP,12.47,62.2,103.412,9.17
2019-03-09T21:00:00Z,CBP,12.45,62.3,103.402,9.17
2019-03-09T21:15:00Z,CBP,12.39,62.3,103.372,9.2
2019-03-09T21:30:00Z,CBP,12.34,62.2,103.372,9.2
2019-03-09T21:45:00Z,CBP,12.31,62.3,103.392,9.2
2019-03-09T22:00:00Z,CBP,12.26,62.4,103.387,9.2
2019-03-09T22:15:00Z,CBP,12.2,62.4,103.387,9.2
2019-03-09T22:30:00Z,CBP,12.17,62.5,103.387,9.18
2019-03-09T22:45:00Z,CBP,12.11,62.5,103.327,9.2
2019-03-09T23:00:00Z,CBP,12.06,62.5,103.297,9.18
2019-03-09T23:15:00Z,CBP,12.04,62.5,103.293,9.18
2019-03-09T23:30:00Z,CBP,11.98,62.5,103.303,9.18
2019-03-09T23:45:00Z,CBP,11.93,62.6,103.263,9.18
2019-03-10T00:00:00Z,CBP,11.9,62.7,103.263,9.18
2019-03-10T00:15:00Z,CBP,11.85,62.7,103.263,9.18
2019-03-10T00:30:00Z,CBP,11.83,62.7,103.233,9.2
2019-03-10T00:45:00Z,CBP,11.81,62.7,103.263,9.18
2019-03-10T01:00:00Z,CBP,11.79,62.7,103.317,9.2
2019-03-10T01:15:00Z,CBP,11.78,62.8,103.307,9.18
2019-03-10T01:30:00Z,CBP,11.76,62.8,103.337,9.2
2019-03-10T01:45:00Z,CBP,11.74,62.9,103.337,9.21
2019-03-10T02:00:00Z,CBP,11.73,62.9,103.317,9.2
2019-03-10T02:15:00Z,CBP,11.71,62.9,103.287,9.21
2019-03-10T02:30:00Z,CBP,11.71,62.9,103.297,9.22
2019-03-10T02:45:00Z,CBP,11.71,63,103.297,9.22
2019-03-10T03:00:00Z,CBP,11.7,63.1,103.327,9.22
2019-03-10T03:15:00Z,CBP,11.67,63,103.267,9.24
2019-03-10T03:30:00Z,CBP,11.68,63.2,103.327,9.25
2019-03-10T03:45:00Z,CBP,11.67,63.1,103.287,9.25
2019-03-10T04:00:00Z,CBP,11.67,63.2,103.267,9.25
2019-03-10T04:15:00Z,CBP,11.66,63.3,103.227,9.26
2019-03-10T04:30:00Z,CBP,11.64,63.2,103.217,9.26
2019-03-10T04:45:00Z,CBP,11.64,63.3,103.157,9.27
2019-03-10T05:00:00Z,CBP,11.62,63.3,103.137,9.29
2019-03-10T05:15:00Z,CBP,11.62,63.3,103.097,9.29
2019-03-10T05:30:00Z,CBP,11.6,63.4,103.151,9.29
2019-03-10T05:45:00Z,CBP,11.61,63.4,103.111,9.3
2019-03-10T06:00:00Z,CBP,11.59,63.4,103.121,9.3
2019-03-10T06:15:00Z,CBP,11.59,63.4,103.082,9.3
2019-03-10T06:30:00Z,CBP,11.58,63.5,103.022,9.3
2019-03-10T06:45:00Z,CBP,11.57,63.6,103.042,9.3
2019-03-10T07:00:00Z,CBP,11.57,63.4,103.012,9.31
2019-03-10T07:15:00Z,CBP,11.58,63.5,103.042,9.31
2019-03-10T07:30:00Z,CBP,11.56,63.5,102.992,9.31
2019-03-10T07:45:00Z,CBP,11.55,63.5,102.992,9.33
2019-03-10T08:00:00Z,CBP,11.56,63.6,102.972,9.33
2019-03-10T08:15:00Z,CBP,11.56,63.5,102.952,9.33
2019-03-10T08:30:00Z,CBP,11.54,63.6,102.952,9.33
2019-03-10T08:45:00Z,CBP,11.55,63.7,102.982,9.33
2019-03-10T09:00:00Z,CBP,11.54,63.7,102.972,9.33
2019-03-10T09:15:00Z,CBP,11.52,63.6,102.982,9.34
2019-03-10T09:30:00Z,CBP,11.54,63.7,102.972,9.34
2019-03-10T09:45:00Z,CBP,11.52,63.7,102.942,9.34
2019-03-10T10:00:00Z,CBP,11.52,63.7,102.952,9.34
2019-03-10T10:15:00Z,CBP,11.53,63.7,102.942,9.35
2019-03-10T10:30:00Z,CBP,11.53,63.7,102.942,9.35
2019-03-10T10:45:00Z,CBP,11.52,63.7,102.942,9.35
2019-03-10T11:00:00Z,CBP,11.52,63.8,102.982,9.35
2019-03-10T11:15:00Z,CBP,11.52,63.8,102.992,9.35
2019-03-10T11:30:00Z,CBP,11.51,63.8,103.002,9.35
2019-03-10T11:45:00Z,CBP,11.51,63.9,102.982,9.36
2019-03-10T12:00:00Z,CBP,11.51,63.9,102.982,9.36
2019-03-10T12:15:00Z,CBP,11.52,63.9,102.982,9.38
2019-03-10T12:30:00Z,CBP,11.52,64,102.962,9.38
2019-03-10T12:45:00Z,CBP,11.53,64,102.932,9.39
2019-03-10T13:00:00Z,CBP,11.58,64.1,102.946,9.41
2019-03-10T13:15:00Z,CBP,11.64,64.1,102.916,9.43
2019-03-10T13:30:00Z,CBP,11.66,64.1,102.936,9.45
2019-03-10T13:45:00Z,CBP,11.77,64.2,102.936,9.48
2019-03-10T14:00:00Z,CBP,11.86,64.4,102.96,9.54
2019-03-10T14:15:00Z,CBP,11.94,64.3,102.95,9.59
2019-03-10T14:30:00Z,CBP,11.99,64.4,102.964,9.63
2019-03-10T14:45:00Z,CBP,12.08,64.6,102.959,9.71
2019-03-10T15:00:00Z,CBP,12.16,64.8,102.968,9.79
2019-03-10T15:15:00Z,CBP,12.22,64.8,102.933,9.89
2019-03-10T15:30:00Z,CBP,12.27,65,102.937,9.95
2019-03-10T15:45:00Z,CBP,12.32,65,102.941,10.05
2019-03-10T16:00:00Z,CBP,12.37,65.2,102.925,10.13
2019-03-10T16:15:00Z,CBP,12.43,65.4,102.919,10.23
2019-03-10T16:30:00Z,CBP,12.44,65.6,102.914,10.36
2019-03-10T16:45:00Z,CBP,12.46,65.6,102.898,10.44
2019-03-10T17:00:00Z,CBP,12.47,65.8,102.872,10.53
2019-03-10T17:15:00Z,CBP,12.5,66,102.856,10.62
2019-03-10T17:30:00Z,CBP,12.53,66.1,102.82,10.8
2019-03-10T17:45:00Z,CBP,12.51,66.2,102.804,10.89
2019-03-10T18:00:00Z,CBP,12.48,66.5,102.798,10.95
2019-03-10T18:15:00Z,CBP,12.5,66.7,102.803,11.1
2019-03-10T18:30:00Z,CBP,12.52,66.8,102.811,11.22
2019-03-10T18:45:00Z,CBP,12.44,66.9,102.751,11.27
2019-03-10T19:00:00Z,CBP,12.45,67,102.755,11.36
2019-03-10T19:15:00Z,CBP,12.43,67.1,102.759,11.49
2019-03-10T19:30:00Z,CBP,12.43,67.3,102.753,11.56
2019-03-10T19:45:00Z,CBP,12.4,67.5,102.757,11.63
