site,date,LAI,PAR_inc,PAR_surface
NHC,2019-03-20,0.9916364823569933,6644.1963,3181.2396205194427
NHC,2019-03-21,1.0385019959367592,5267.458028,2460.58991578412
NHC,2019-03-22,1.0887756036541962,12132.26714,5637.03292404748
NHC,2019-03-23,1.1519999690947835,13607.585459999998,6149.651361382372
NHC,2019-03-24,1.2152243345353708,13334.862548,5792.506900437592
NHC,2019-03-25,1.2784486999759583,9357.151692,3758.5134399024296
NHC,2019-03-26,1.3446909871690322,9267.014959999999,3702.6438739348305
NHC,2019-03-27,1.4224013770215556,14102.274143999999,5412.323963168277
NHC,2019-03-28,1.5001117668740787,13842.856747999998,5076.123730335596
NHC,2019-03-29,1.577822156726602,13667.022684,4787.2181710883015
NHC,2019-03-30,1.657791315244451,11110.410275999999,3692.7089376509416
NHC,2019-03-31,1.7463437946905374,9260.668732,2771.079669687386
NHC,2019-04-01,1.834896274136624,14276.518479999999,4308.881692130501
NHC,2019-04-02,1.9234487535827105,7829.704245999999,2157.4012406207526
NHC,2019-04-03,2.013315004028206,14133.8869,3856.787820058699
NHC,2019-04-04,2.1081735842714573,13401.195639999998,3494.0606863903986
NHC,2019-04-05,2.2030321645147084,5304.402292,1229.05783318688
NHC,2019-04-06,2.297890744757959,9635.962924,2156.6015130078495
NHC,2019-04-07,2.393111439333861,9067.449132,1875.7955033871003
NHC,2019-04-08,2.489708168373836,11947.947479999999,2556.1244023388763
NHC,2019-04-09,2.586304897413811,10603.595688,2038.437816819741
NHC,2019-04-10,2.682901626453786,14418.693436,2711.8386983467394
NHC,2019-04-11,2.7790320881941013,13183.688294,2360.861987500788
NHC,2019-04-12,2.87339073419571,8050.858241999999,1343.311888393289
NHC,2019-04-13,2.9677493801973185,8159.23668,1162.9929565239934
NHC,2019-04-14,3.0621080261989273,10358.857908,1538.2263477098288
NHC,2019-04-15,3.155363494588632,14594.176576,2155.4576154042784
NHC,2019-04-16,3.2444268880531024,15110.19552,2100.569780974287
NHC,2019-04-17,3.3334902815175727,14045.335668,1840.5029719564905
NHC,2019-04-18,3.422553674982043,14219.563091999999,1778.7896532318753
NHC,2019-04-19,3.510084199484008,8519.405202,970.8624434330349
NHC,2019-04-20,3.5917898219284528,12416.513465999999,1432.9419676204534
NHC,2019-04-21,3.673495444372898,10788.469216,1155.4474579978755
NHC,2019-04-22,3.7552010668173432,15256.412444,1636.5720510051306
NHC,2019-04-23,3.8351324867499135,15160.018272,1556.0770549113115
NHC,2019-04-24,3.908321937137361,11582.567948,1091.4401833398008
NHC,2019-04-25,3.981511387524809,9919.572935999999,809.6552429454495
NHC,2019-04-26,4.054700837912256,9234.0577,813.9484854208584
NHC,2019-04-27,4.126026979308414,15576.222591999998,1380.6895981754458
NHC,2019-04-28,4.190272546537669,14327.580036,1288.8905777014627
NHC,2019-04-29,4.254518113766922,14025.772711999998,1163.0008069702674
NHC,2019-04-30,4.318763680996176,15332.266991999999,1239.3611914038402
NHC,2019-05-01,4.381168457519422,15802.048528,1235.7993516578892
NHC,2019-05-02,4.436578229359841,16078.834547999999,1227.4459725235977
NHC,2019-05-03,4.4919880012002595,15097.359311999999,1138.9904280630064
NHC,2019-05-04,4.547397773040678,15586.001956,1144.1403860576754
NHC,2019-05-05,4.6010634792161085,9650.498787999999,616.288017993944
NHC,2019-05-06,4.64810173586458,16256.626176,1121.4079138990896
NHC,2019-05-07,4.6951399925130515,14049.348039999999,923.4077095047232
NHC,2019-05-08,4.742178249161523,14444.754828,937.4578201880432
NHC,2019-05-09,4.787612676021759,13700.060276,863.0718583226605
NHC,2019-05-10,4.826952549686698,11268.702368,603.7246099776012
NHC,2019-05-11,4.866292423351639,11734.970436,684.2760840374199
NHC,2019-05-12,4.905632297016579,11224.891832,628.0298770480268
NHC,2019-05-13,4.943528954579593,12087.72516,643.1262093218941
NHC,2019-05-14,4.975941390955292,14430.777059999999,820.2803016706529
NHC,2019-05-15,5.008353827330991,17053.9551,992.8414402750838
NHC,2019-05-16,5.04076626370669,16788.495892,966.1769801236866
NHC,2019-05-17,5.071900273150286,16005.804304,884.9638700446242
NHC,2019-05-18,5.098176260251891,16598.68406,930.7849329602465
NHC,2019-05-19,5.124452247353496,16490.104792,913.419577794007
NHC,2019-05-20,5.150728234455101,16192.808744,900.4225427104944
NHC,2019-05-21,5.175884233254159,16944.086292,917.1449606376477
NHC,2019-05-22,5.196784276503541,14354.537763999999,765.7124995062882
NHC,2019-05-23,5.217684319752923,14482.333292,735.7367864359726
NHC,2019-05-24,5.238584363002304,16688.575568,879.3955370619261
NHC,2019-05-25,5.258510284864595,16253.510139999999,855.6646242679836
NHC,2019-05-26,5.274734545455942,16646.591528,862.6818339156262
NHC,2019-05-27,5.29095880604729,16758.667352,863.068569437686
NHC,2019-05-28,5.307183066638637,16754.895976,857.3575120678938
NHC,2019-05-29,5.32256334986801,16724.018892,847.3298675079997
NHC,2019-05-30,5.334736519121883,16539.754195999998,840.8318121813626
NHC,2019-05-31,5.3469096883757565,14961.763124,768.9849685995152
NHC,2019-06-01,5.359082857629629,12859.373211999999,547.1714107580849
NHC,2019-06-02,5.370525387585143,16568.914711999998,818.6851250739091
NHC,2019-06-03,5.3791914882068905,16507.95118,808.0748615810713
NHC,2019-06-04,5.387857588828638,16427.881316,802.4273422271003
NHC,2019-06-05,5.396523689450385,12337.232123999998,542.4546889651111
NHC,2019-06-06,5.404555909289963,13219.091451999999,619.2259684634661
NHC,2019-06-07,5.410179382157296,8150.218355999999,314.23275524357524
NHC,2019-06-08,5.415802855024631,10795.487696,458.68477004843345
NHC,2019-06-09,5.421426327891965,9827.153084,434.2113567050432
NHC,2019-06-10,5.42649708998352,9288.581988,360.15397506837115
NHC,2019-06-11,5.4294675511271135,16533.086639999998,807.5063547149896
NHC,2019-06-12,5.4324380122707066,11272.659775999999,480.9011941742738
NHC,2019-06-13,5.4354084734143004,14003.512292,604.0827332719014
NHC,2019-06-14,5.437893187133364,17468.25682,842.6745097218825
NHC,2019-06-15,5.4385320606392105,17093.322008,823.6264283087284
NHC,2019-06-16,5.439170934145057,15927.869579999999,773.9229863049826
NHC,2019-06-17,5.439809807650903,13810.88884,630.6293532406647
NHC,2019-06-18,5.440017218006232,13617.846816,629.4162836669454
NHC,2019-06-19,5.438585068389594,11457.465656,524.1184646003233
NHC,2019-06-20,5.4371529187729575,12944.258768,586.8781993325728
NHC,2019-06-21,5.435720769156321,16825.021584,811.9308126747165
NHC,2019-06-22,5.433900282294264,12216.759492,602.3232070437938
NHC,2019-06-23,5.430604113899616,11082.399776,440.3017198111226
NHC,2019-06-24,5.427307945504967,16524.12328,797.7617236614883
NHC,2019-06-25,5.424011777110318,16302.009527999999,784.4764735125128
NHC,2019-06-26,5.4203606642155036,15974.238056,758.9293715103845
NHC,2019-06-27,5.415360762220061,16015.663999999999,772.6848197125997
NHC,2019-06-28,5.4103608602246185,15762.153119999999,779.4377671615928
NHC,2019-06-29,5.405360958229176,16051.255304,762.8445853147495
NHC,2019-06-30,5.400031055066024,16439.973395999998,806.3596280270093
NHC,2019-07-01,5.393447147465576,18153.235099999998,886.3050076642003
NHC,2019-07-02,5.386863239865128,18026.796759999997,883.2907606088743
NHC,2019-07-03,5.3802793322646805,17732.248912,879.0940058351156
NHC,2019-07-04,5.373383041135503,10693.723964,431.49142220182523
NHC,2019-07-05,5.36529969259715,11834.992231999999,511.5477310736978
NHC,2019-07-06,5.357216344058797,13553.175328,638.2243173177346
NHC,2019-07-07,5.349132995520444,13325.467932,603.5548902024567
NHC,2019-07-08,5.340748517330678,12574.321452,607.8142092224041
NHC,2019-07-09,5.331219746465544,14716.247392,662.8119610135336
NHC,2019-07-10,5.3216909756004105,9856.178304,392.6672883304326
NHC,2019-07-11,5.312162204735277,11533.874071999999,532.0644416083531
NHC,2019-07-12,5.302338002398598,14922.831699999999,725.4347158500555
NHC,2019-07-13,5.29139116047005,17349.771348,892.9075551716063
NHC,2019-07-14,5.2804443185415,17881.467716,914.5107232432599
NHC,2019-07-15,5.26949747661295,17366.357792,893.5131326783148
NHC,2019-07-16,5.2582560128502145,14834.830107999998,729.405688672851
NHC,2019-07-17,5.245894986117568,17191.606096,906.0670773143872
NHC,2019-07-18,5.233533959384921,14954.220372,778.2528261215762
NHC,2019-07-19,5.221172932652275,15895.52538,812.339478159819
NHC,2019-07-20,5.208513746514256,15111.324396,737.846252591163
NHC,2019-07-21,5.194721554635825,17464.383972,924.6808838981417
NHC,2019-07-22,5.180929362757394,17263.883756,927.1376564888932
NHC,2019-07-23,5.167137170878963,7548.6585159999995,319.6042873774293
NHC,2019-07-24,5.153039365842786,17863.832727999998,960.3093335355751
NHC,2019-07-25,5.13778023080717,17802.492904,962.760896153363
NHC,2019-07-26,5.122521095771554,17759.519512,965.7635606639996
NHC,2019-07-27,5.107261960735939,17557.95384,961.9423044392809
NHC,2019-07-28,5.091686178386044,17579.584288,967.2165176440624
NHC,2019-07-29,5.074907136241887,17397.54352,963.6026060654394
NHC,2019-07-30,5.05812809409773,16998.031344,954.9678820300662
NHC,2019-07-31,5.0413490519535715,12478.502288,657.3213738003462
NHC,2019-08-01,5.024239002779745,11980.202892,600.0522021429957
NHC,2019-08-02,5.005871126893174,10284.910188,508.23477266239354
NHC,2019-08-03,4.987503251006604,13508.569927999999,730.8467153424638
NHC,2019-08-04,4.969135375120033,13004.566959999998,724.8471725181004
NHC,2019-08-05,4.950418994610979,9800.871835999998,552.4866223374611
NHC,2019-08-06,4.930378296536487,14903.205323999999,868.7233601960806
NHC,2019-08-07,4.910337598461995,10894.32988,599.8682290622633
NHC,2019-08-08,4.8902969003875025,16216.963307999999,980.6229884479092
NHC,2019-08-09,4.869887196609165,16287.076232,982.579193672959
NHC,2019-08-10,4.8480752711562145,11084.137483999999,586.2225454387802
NHC,2019-08-11,4.826263345703264,13401.804471999998,813.232573169417
NHC,2019-08-12,4.804451420250314,12410.998039999999,712.9087796205426
NHC,2019-08-13,4.782247080808241,12331.050788,762.0406254529612
NHC,2019-08-14,4.758551568207502,13012.993363999998,790.4500820062439
NHC,2019-08-15,4.734856055606763,8172.478776,444.3120460295532
NHC,2019-08-16,4.7111605430060255,10723.98376,635.6890809301805
NHC,2019-08-17,4.6870463776385565,13466.450592,862.8830637833204
NHC,2019-08-18,4.661341331757516,14788.702628,960.5423563690551
NHC,2019-08-19,4.635636285876475,12975.791192,863.2219100518012
NHC,2019-08-20,4.609931239995435,13232.28704,845.390945085351
NHC,2019-08-21,4.583778554385276,12307.162588,828.9508545102151
NHC,2019-08-22,4.555924837804468,13384.592283999998,920.4639031141544
NHC,2019-08-23,4.528071121223658,12497.638216,833.9765750814094
NHC,2019-08-24,4.500217404642849,5511.56795,336.3446715032292
NHC,2019-08-25,4.4718844382414185,14232.564192,1024.824618245193
NHC,2019-08-26,4.441730322521623,14950.258736,1059.5926751084628
NHC,2019-08-27,4.411576206801827,5104.8639459999995,329.3523646380873
NHC,2019-08-28,4.381422091082032,9671.528859999999,698.2298290077532
NHC,2019-08-29,4.35075471790875,15309.20748,1115.1350541424108
NHC,2019-08-30,4.318136966412213,15231.758976,1123.6778468150194
NHC,2019-08-31,4.285519214915677,15024.667308,1123.2137235858559
NHC,2019-09-01,4.252901463419142,11455.277666,878.8465775143378
NHC,2019-09-02,4.2197344677382205,13560.743448,1027.6040006935839
NHC,2019-09-03,4.184480344156638,13356.742447999999,1031.2275485281
NHC,2019-09-04,4.149226220575056,12770.551388,976.9036713073928
NHC,2019-09-05,4.113972096993472,8493.075331999999,643.4829218053895
NHC,2019-09-06,4.078131523585939,12488.070252,1030.1692647250657
NHC,2019-09-07,4.040062440839794,13376.592908,1095.1176033307077
NHC,2019-09-08,4.001993358093649,12333.777848,1033.5670864879232
NHC,2019-09-09,3.963924275347503,11187.152704,956.4498021924927
NHC,2019-09-10,3.925231659510527,12320.146776,1063.3942390133943
NHC,2019-09-11,3.884169617928394,12770.255428,1114.6368250959733
NHC,2019-09-12,3.8431075763462617,12665.527868,1127.9924034080568
NHC,2019-09-13,3.802045534764129,9258.681572,840.4687783876619
NHC,2019-09-14,3.760325300968217,8205.089339999999,733.5669899299049
NHC,2019-09-15,3.7161039367599447,12138.368144,1144.7899206484005
NHC,2019-09-16,3.6718825725516724,12137.230812,1164.9809164645455
NHC,2019-09-17,3.6276612083434,11766.071603999999,1157.141497733154
NHC,2019-09-18,3.5827532640505737,11181.444904,1154.2934961906715
NHC,2019-09-19,3.535236315436442,12587.360604,1282.0148708238587
NHC,2019-09-20,3.487719366822311,12542.822852,1303.5192081551659
NHC,2019-09-21,3.44020241820818,9605.12812,1023.29551265664
NHC,2019-09-22,3.3919830237298707,8845.787776,971.9208292710273
NHC,2019-09-23,3.3410943349676874,11949.465332,1333.683197307209
NHC,2019-09-24,3.2902056462055036,12023.599084,1372.0813862726393
NHC,2019-09-25,3.2393169574433203,8871.2953,1025.6628400083405
NHC,2019-09-26,3.1877322846360334,11429.801851999999,1372.4943609776335
NHC,2019-09-27,3.133502872457353,9866.845548,1236.225855820069
NHC,2019-09-28,3.0792734602786727,6629.212267999999,833.5804963976734
NHC,2019-09-29,3.0250440480999927,11049.133871999999,1439.5600206488998
NHC,2019-09-30,2.9701620758229668,8722.731835999999,1237.1567312585632
NHC,2019-10-01,2.912800375172228,8962.248035999999,1253.1576349275126
NHC,2019-10-02,2.8554386745214884,11048.44048,1552.8139255998674
NHC,2019-10-03,2.7980769738707494,11156.97324,1613.4682940928433
NHC,2019-10-04,2.7401633053313574,10764.65712,1614.2028503370777
NHC,2019-10-05,2.6801521588150825,4909.422532,836.8114198391263
NHC,2019-10-06,2.620141012298808,4940.7604679999995,874.9696226287712
NHC,2019-10-07,2.5601298657825335,7503.727559999999,1224.774598927271
NHC,2019-10-08,2.4997488929833143,4482.432583999999,834.1295300234352
NHC,2019-10-09,2.4379625803089073,4761.06624,924.489346823138
NHC,2019-10-10,2.376176267634501,10582.916539999998,1928.8431635496054
NHC,2019-10-11,2.3143899549600944,10639.80428,1994.6243383455626
NHC,2019-10-12,2.2525196936179106,6569.923024,1287.4994026049485
NHC,2019-10-13,2.190330427338175,4125.881116,926.9422068887044
NHC,2019-10-14,2.1281411610584393,10553.80676,2200.735976135418
NHC,2019-10-15,2.065951894778704,10132.63454,2185.637447903456
NHC,2019-10-16,2.0040741024201356,5391.3299719999995,1285.892739338186
NHC,2019-10-17,1.9433799109620025,10250.692984,2384.3634926957093
NHC,2019-10-18,1.882685719503869,10210.59886,2463.706051996339
NHC,2019-10-19,1.8219915280457357,8798.975359999999,2266.1910060629352
NHC,2019-10-20,1.7620831028113788,7039.387459999999,1952.8271538553404
NHC,2019-10-21,1.7051605892273711,7586.482204,2097.7557663461334
NHC,2019-10-22,1.6482380756433634,4965.033415999999,1540.6309347911533
NHC,2019-10-23,1.5913155620593558,9748.694088,2820.897996119604
NHC,2019-10-24,1.5356522933205312,9611.127652,2885.806167622776
NHC,2019-10-25,1.4847741549934026,8019.044656,2587.1733645897175
NHC,2019-10-26,1.433896016666274,8705.942448,2822.077288044895
NHC,2019-10-27,1.3830178783391454,7355.540387999999,2525.555381374447
NHC,2019-10-28,1.3337602124841261,9041.780944,3102.896869341
NHC,2019-10-29,1.2906603420231233,7445.605243999999,2674.029362917222
NHC,2019-10-30,1.2475604715621205,3286.2679639999997,1337.6255951092455
NHC,2019-10-31,1.2044606011011176,5496.945412,2230.619337536229
NHC,2019-11-01,1.163139235360972,8721.522628,3356.483389946289
NHC,2019-11-02,1.1285761875600835,8498.664748,3352.823654111878
NHC,2019-11-03,1.094013139759195,8528.48906,3440.5492467055474
NHC,2019-11-04,1.0594500919583065,8158.915351999999,3382.7378118418987
NHC,2019-11-05,1.026601576673071,3598.6621999999998,1651.4108988201924
NHC,2019-11-06,1.0002682849473157,7725.938556,3356.565402262008
NHC,2019-11-07,0.9739349932215604,5299.129975999999,2437.7241817426047
NHC,2019-11-08,0.9476017014958051,8023.467143999999,3579.253789247451
NHC,2019-11-09,0.9227545506972266,7777.3256679999995,3537.2173876091965
NHC,2019-11-10,0.9035547354219198,7695.074156,3558.877619094616
NHC,2019-11-11,0.884354920146613,7616.264236,3565.295334260701
NHC,2019-11-12,0.8651551048713062,2213.1466,1173.2281519173866
NHC,2019-11-13,0.8471394275429541,7809.302032,3741.7107573330904
NHC,2019-11-14,0.8336234744130301,4899.169632,2468.111742256019
NHC,2019-11-15,0.820107521283106,2147.439252,1174.256389780253
NHC,2019-11-16,0.806591568153182,1388.4054379999998,766.3959126306136
NHC,2019-11-17,0.7939608218258691,2884.6671559999995,1597.6579334363705
NHC,2019-11-18,0.7846938613484786,2339.9422059999997,1282.917657980792
NHC,2019-11-19,0.7754269008710881,5963.839223999999,3068.8793587961745
NHC,2019-11-20,0.7661599403936976,7065.004911999999,3581.0377995998656
NHC,2019-11-21,0.7575247570112199,6004.343464,3123.25440856819
NHC,2019-11-22,0.7512903265894105,3732.998444,2027.0711074149972
NHC,2019-11-23,0.7450558961676012,1900.9870179999998,1094.1604833187073
NHC,2019-11-24,0.7388214657457918,6806.17098,3504.8654776953763
NHC,2019-11-25,0.7330235031199032,6851.4148079999995,3536.507833299574
NHC,2019-11-26,0.7288841181185136,6677.97802,3459.5358272320195
NHC,2019-11-27,0.7247447331171241,2988.58294,1670.049851558923
NHC,2019-11-28,0.7206053481157345,6727.04396,3491.7496061478005
NHC,2019-11-29,0.7167608585686657,4507.973932,2477.8059801370227
NHC,2019-11-30,0.7140369717480154,1522.591588,896.742152014169
NHC,2019-12-01,0.7113130849273651,3637.41182,2001.835705154084
NHC,2019-12-02,0.7085891981067148,3946.3433239999995,2203.5195736310484
NHC,2019-12-03,0.7060615942008346,6335.886312,3328.4330234138556
NHC,2019-12-04,0.7042798653710804,6391.213919999999,3351.974862889955
NHC,2019-12-05,0.7024981365413263,6470.04498,3389.261525590328
NHC,2019-12-06,0.7007164077115722,2740.407796,1605.0748835087597
NHC,2019-12-07,0.6990640330640067,6254.755219999999,3287.5777626531085
NHC,2019-12-08,0.697903204308758,6236.00404,3275.573657946446
NHC,2019-12-09,0.6967423755535093,2875.369784,1690.7733125193351
NHC,2019-12-10,0.6955815467982606,3119.1139839999996,1792.964057907065
NHC,2019-12-11,0.6945054086199198,6152.112064,3241.7363922451386
NHC,2019-12-12,0.6937510946338294,6371.4902999999995,3336.7885259755362
NHC,2019-12-13,0.6929967806477391,1541.704262,921.4676000187992
NHC,2019-12-14,0.6922424666616487,3687.183836,2115.0185357346077
NHC,2019-12-15,0.6915433635572475,6093.511984,3207.5603210595386
NHC,2019-12-16,0.6910540618032656,5663.672364,2996.1390010576592
NHC,2019-12-17,0.6905647600492836,3241.37506,1903.6891424019655
NHC,2019-12-18,0.6900754582953016,6283.594408,3298.2435682410023
NHC,2019-12-19,0.6896220480824751,6273.472576,3294.0356115210584
NHC,2019-12-20,0.6893050257260391,6185.369512,3249.14057706519
NHC,2019-12-21,0.6889880033696032,4930.034032,2682.6337328721847
NHC,2019-12-22,0.6886709810131673,5462.72398,2919.441526183558
NHC,2019-12-23,0.6883772479456997,1519.5347439999998,911.179447125606
NHC,2019-12-24,0.688172014176312,6003.747316,3168.696573123873
NHC,2019-12-25,0.6879667804069244,6179.205088,3247.0245016233466
NHC,2019-12-26,0.6877615466375367,6186.062903999999,3249.5505864711417
NHC,2019-12-27,0.6875714062896112,5874.594599999999,3100.38898537383
NHC,2019-12-28,0.6874386209432417,5872.332619999999,3119.118599328197
NHC,2019-12-29,0.6873058355968722,2030.1418479999998,1216.7232626433256
NHC,2019-12-30,0.6871730502505027,5501.384811999999,2989.1293780848905
NHC,2019-12-31,0.6870470160348164,5967.509128,3175.4141941893085
NHC,2020-01-01,0.6869515067357943,5488.984088,2966.2620339426976
NHC,2020-01-02,0.686874505793029,4452.6125,2502.7085336680652
NHC,2020-01-03,0.6867975048502637,2262.588832,1357.8950074418085
NHC,2020-01-04,0.6867205039074984,4399.601836,2470.470613997711
NHC,2020-01-05,0.685612881439621,6504.71458,3438.837081240436
NHC,2020-01-06,0.6805888971763174,6644.3231399999995,3524.6378390660793
NHC,2020-01-07,0.675564912913014,2121.5047,1226.7933745784642
NHC,2020-01-08,0.6705409286497106,6657.062104,3571.5474161932866
NHC,2020-01-09,0.6665469282507669,6695.58764,3608.4607530634016
NHC,2020-01-10,0.6664668665363905,5349.312108,2976.875476008817
NHC,2020-01-11,0.6663868048220143,4359.588044,2550.259957635655
NHC,2020-01-12,0.6663067431076379,6439.861288,3513.727867011215
NHC,2020-01-13,0.6662249143819023,2903.841136,1756.2853187981418
NHC,2020-01-14,0.6661363710130012,3720.128412,2174.3894348776366
NHC,2020-01-15,0.6660478276441001,4223.962259999999,2474.417224736583
NHC,2020-01-16,0.665959284275199,6048.3696279999995,3370.7822481726516
NHC,2020-01-17,0.6658687866995985,7171.3222,3907.7378042227897
NHC,2020-01-18,0.6657708631385402,3463.1378879999997,2057.1852085094933
NHC,2020-01-19,0.6656729395774819,7097.56474,3884.02005380432
NHC,2020-01-20,0.6655750160164235,6157.870599999999,3423.2580490301125
NHC,2020-01-21,0.6654749312220497,7578.525108,4156.38922413065
NHC,2020-01-22,0.665366633741077,7586.017124,4167.965385621501
NHC,2020-01-23,0.6652583362601042,6494.5673799999995,3616.5316841759586
NHC,2020-01-24,0.6651500387791314,3082.892708,1852.5316863294343
NHC,2020-01-25,0.6650393511060644,6413.973244,3629.3705726047124
NHC,2020-01-26,0.6649195807030389,7160.9213199999995,4004.399706922629
NHC,2020-01-27,0.6647998103000134,2197.4395799999998,1308.626003794803
NHC,2020-01-28,0.664680039896988,6938.744148,3895.224067042384
NHC,2020-01-29,0.6645576260875796,5187.176764,3015.5036748081357
NHC,2020-01-30,0.6644251673339165,3646.2694799999995,2182.057619286104
NHC,2020-01-31,0.6642927085802535,4715.887946,2728.3888092051925
NHC,2020-02-01,0.6641602498265904,2492.17346,1516.1567571562082
NHC,2020-02-02,0.6640248676279882,8059.77298,4526.307903927571
NHC,2020-02-03,0.6638783763386173,7989.440199999999,4503.698149813078
NHC,2020-02-04,0.6637318850492465,3821.055,2304.881371895209
NHC,2020-02-05,0.6635853937598757,3961.665596,2358.1768149948507
NHC,2020-02-06,0.6634356693267958,3169.5624799999996,1930.5807928895138
NHC,2020-02-07,0.6632736589476211,5202.748488,3032.1328324499805
NHC,2020-02-08,0.6631116485684466,6328.899541999999,3690.3094079243047
NHC,2020-02-09,0.662949638189272,8033.601659999999,4631.916229715987
NHC,2020-02-10,0.6627840522048627,5889.4052839999995,3453.629853599925
NHC,2020-02-11,0.6626048789205619,2718.47716,1656.1093074706362
NHC,2020-02-12,0.662425705636261,2916.666774,1773.9881026261203
NHC,2020-02-13,0.6622465323519602,3281.1985919999997,2002.76012200088
NHC,2020-02-14,0.6620634050384216,9147.658519999999,5286.51970544277
NHC,2020-02-15,0.6618652524137798,9476.19526,5487.288352353773
NHC,2020-02-16,0.661667099789138,5012.733712,2992.7865575455317
NHC,2020-02-17,0.6614689471644961,7747.55632,4530.251991535462
NHC,2020-02-18,0.6612664241668184,4645.635498,2745.350499499443
NHC,2020-02-19,0.661047293751604,4889.001292,2871.4326432365738
NHC,2020-02-20,0.6608281633363895,4383.459331999999,2630.455417059464
NHC,2020-02-21,0.660609032921175,9666.32842,5671.675406942652
NHC,2020-02-22,0.6603850864756017,10100.50174,5955.998818226753
NHC,2020-02-23,0.6601428391146645,9999.363752,5908.187176182979
NHC,2020-02-24,0.6599005917537275,3686.253676,2242.844965624081
NHC,2020-02-25,0.6596583443927904,8534.729588,5146.665112644131
NHC,2020-02-26,0.6594108884718001,9384.959248,5609.832844323645
NHC,2020-02-27,0.6591436400226073,10412.769136,6214.930073780749
NHC,2020-02-28,0.6588763915734145,8708.529983999999,5307.239784508392
NHC,2020-02-29,0.6586091431242218,7566.340012,4561.918414676926
NHC,2020-03-01,0.6583369255556587,11204.851112,6742.116162673016
NHC,2020-03-02,0.658045825333488,9573.676028,5825.469306816106
NHC,2020-03-03,0.6577547251113174,6296.688523999999,3798.331315694562
NHC,2020-03-04,0.6574636248891468,9907.121476,6005.986761536796
NHC,2020-03-05,0.6571722469040249,6484.572388,3861.106436495208
NHC,2020-03-06,0.6568798134196884,9006.921084,5575.713968551814
NHC,2020-03-07,0.656587379935352,11751.3032,7164.073685061316
NHC,2020-03-08,0.6562949464510156,11988.2826,7323.928436171044
NHC,2020-03-09,0.6560352887885155,11888.176243999998,7277.550324079364
NHC,2020-03-10,0.655900179248993,5928.514284,3613.3442786740666
NHC,2020-03-11,0.6557650697094706,9611.719572,5865.920271656639
NHC,2020-03-12,0.6556299601699481,11360.462651999998,6998.333745262654
NHC,2020-03-13,0.6557250681600933,6111.9333799999995,3660.5954768601478
NHC,2020-03-14,0.656695002762976,5532.445814,3374.0266558456383
NHC,2020-03-15,0.6576649373658585,4702.182884,2875.085195702755
NHC,2020-03-16,0.658634871968741,5842.034772,3577.232337433609
NHC,2020-03-17,0.6608366864766576,5892.026644,3619.246084806807
NHC,2020-03-18,0.6677196446237033,8682.379804,5314.4236636217465
NHC,2020-03-19,0.6746026027707489,8833.530804,5383.450571866943
NHC,2020-03-20,0.6814855609177946,11953.304355999999,7284.855814214838
NHC,2020-03-21,0.693446245940864,6751.828496,4028.7237625544967
NHC,2020-03-22,0.7247022930928239,7569.532152,4529.358289158728
NHC,2020-03-23,0.7559583402447837,5387.228812,3050.981539979414
NHC,2020-03-24,0.7872143873967434,10016.25884,5834.742814638977
NHC,2020-03-25,0.8325924710560824,8627.766727999999,4754.386899522506
NHC,2020-03-26,0.9316342934434615,13501.627552,7162.835281149077
NHC,2020-03-27,1.0306761158308406,9558.40872,4434.640264374943
NHC,2020-03-28,1.1297179382182199,13311.143468,6237.208162874171
NHC,2020-03-29,1.250811774571235,12575.454555999999,5480.121231554683
NHC,2020-03-30,1.4557032639936667,12057.47382,4563.409313273653
NHC,2020-03-31,1.6605947534160983,6224.307278,2084.4706882480004
NHC,2020-04-01,1.86548624283853,9486.44816,2795.38786330115
NHC,2020-04-02,2.084283081711097,13816.406379999999,3678.644669139027
NHC,2020-04-03,2.3559202484941797,14360.486559999998,3271.866094442749
NHC,2020-04-04,2.6275574152772623,14119.04662,2744.683970095273
NHC,2020-04-05,2.8991945820603453,12347.074907999999,2111.7076348647147
NHC,2020-04-06,3.1654808776666887,13109.007016,1906.56675291665
NHC,2020-04-07,3.4114338628014234,12716.314604,1572.7310780962175
NHC,2020-04-08,3.6573868479361584,13918.212392,1510.3098940267469
NHC,2020-04-09,3.903339833070893,13719.293447999999,1310.679552153865
NHC,2020-04-10,4.1334135576783115,13784.535715999999,1147.9038593998819
NHC,2020-04-11,4.30314609228193,14198.275112,1053.8136949078714
NHC,2020-04-12,4.472878626885547,10146.980144,695.0337239952382
NHC,2020-04-13,4.642611161489164,11799.827956,764.3132950854449
NHC,2020-04-14,4.797612944474743,14624.905679999998,851.7985745350263
NHC,2020-04-15,4.89663787131177,11766.43944,675.3330469721607
NHC,2020-04-16,4.995662798148798,15315.080171999998,807.3593770425327
NHC,2020-04-17,5.0946877249858264,14910.244944,762.8097474564421
NHC,2020-04-18,5.184006358383447,12215.989996,603.4629241213388
NHC,2020-04-19,5.236441076711319,13158.525351999999,595.8364742115177
NHC,2020-04-20,5.288875795039191,7673.803088,293.9342414959211
NHC,2020-04-21,5.3413105133670635,13872.008807999999,607.4126269192375
NHC,2020-04-22,5.388267546936903,15666.655284,684.199891606581
NHC,2020-04-23,5.414409378426215,5571.764099999999,211.91451718708
NHC,2020-04-24,5.440551209915528,12153.952551999999,512.1217006461118
NHC,2020-04-25,5.466693041404841,8181.700043999999,305.81595298127417
NHC,2020-04-26,5.489960613721305,14939.29976,614.5174956712508
